,generated question,gold question
8163,Whose structure was unchanged from prior to Kublai's government?,What administrative division did Kublai leave unmodified?
8164,Who occupied the lowest rank from the Yuan society?,Who would have been the lowest-ranked class?
8165,How many classes was Yuan society divided?,How many societal class divisions were in the plan Kublai rejected?
8166,Who owned traditional monopolies from Kublai's reforms?,What natural resources did the Chinese government have a monopoly on?
8167,Who was the capital of the Mongol empire?,Where had the Mongol capital been before Kublai moved it?
8168,Who was the new capital of the dynasty?,Where did Kublai move the Mongol capital to?
8169,When was the move of the Mongol capital from Karakorum in Mongolia to Khanbaliq announced?,When did Kublai move the Mongol capital?
8170,Who was the Jurchen capital from 1264 to 1266?,What city later became Beijing?
8171,Who followed the rituals of Chublai to be considered a sage emperor?,What rituals did Kublai follow to help his image?
8172,What types of growth did the emperor promote?,What kinds of growth did Kublai encourage?
8173,"Who enabled the spread of technologies, commodities, and culture between China and the West?",What does 'Pax Mongolica' mean?
8174,Where did Kublai expand from to Daidu?,Where did the Grand Canal start?
8175,Where did Kublai expand from southern China to?,Where did Kublai extend the Grand Canal to?
8176,Who wrote the most influential European account of Yuan China?,Who described Kublai's China to Europe?
8177,Who was the brother of the Duke Yansheng?,Who did Duke Yansheng Kong Duanyou flee with?
8178,When was the Jin Dynasty?,When did the Jin dynasty begin?
8179,When finally took place the Jin dynasty?,When did the Jin dynasty end?
8180,Who was the brother of the Duke Yansheng?,Who was appointed as the replacement for Duke Yansheng Kong Duanyou?
8181,How many Confucius' descendants live in Quzhou?,How many people in Quzhou are descended from Confucius?
8182,Who was consolidating their government from?,Where did Kublai build his administration's strength?
8183,When did Kublai besiege Xiangyang?,When did Kublai attack Xiangyang?
8184,Who finally captured the Yangzi from Kublai?,What area was Kublai trying to capture by attacking Xiangyang?
8185,Who was the wealthiest city of China?,What was the Song dynasty's capital?
8186,What happened to the last Song emperor?,How did the final Song emperor die?
8187,When did Kublais government faced financial difficulties?,When was Kublai's administration running out of money?
8188,Who caused the Kublai's second invasion of Japan in 1281?,What interfered with Kublai's second invasion of Japan?
8189,Who defeated the Mongols at the Battle of Bch ng?,Where did the Tran dynasty rule?
8190,Who finally defeated the Mongols?,In what battle were the Mongols defeated by the Tran?
8191,When finally defeated the Mongols at the Battle of Bch ng?,When were the Mongols defeated by the Tran?
8192,When was Dali destroyed?,When was Dali conquered by the Yuan?
8193,Who was named the Crown Prince from Kublai?,Who had Kublai wanted to succeed him?
8194,When finally dead was Zhenjin?,When did Zhenjin die?
8195,Who finally took the throne?,What was Temur Khan's Chinese-style name?
8196,When did Temür Khan rule as Emperor Chengzong?,When did Temur rule?
8197,Who was the fourth Yuan emperor?,Who was the 4th to rule the Yuan dynasty?
8198,What did Buyantu Khan do after the reign of Kublai?,What did the Mongol elites wish Buyantu didn't do?
8199,Who was the mentor of the fourth Yuan emperor?,Who mentored Buyantu?
8200,Whose liquidation resulted in the execution of five of the highest ranking officials?,What government department did Buyantu shut down?
8201,When was the traditional imperial examinations reintroduced for prospective officials?,When did Buyantu resume testing potential government employees?
8202,Who was leader at the time from 1321 to 1323?,Who was Ayurbarwada's son?
8203,When did Emperor Gegeen Khan last rule?,When was Geegen the emperor?
8204,Who was the grand chancellor prior to Gegeen Khan taking over?,Who did Gegeen appoint as grand chancellor?
8205,Who promulgated the Da Yuan Tong Zhi?,What did 'Da Yuan Tong Zhi' mean?
8206,How many princes from the rival faction participated in the coup that assassinated Gegeen Khan?,How many rival princes were involved in assassinating Gegeen?
8207,Where did Yesün Temür die?,Where did Yesun Temur die?
8208,What was the name of the civil war?,What was the civil war against Ragibagh also called?
8209,How many days after Tugh Temür abdicated was Kusala suddenly dead?,How long after a banquet with Tugh Temur did Kusala die?
8210,Who was the Qipchaq commander?,Who was thought to have killed Tugh Temur?
8211,Who finally took the throne?,Who took the throne after Kusala's death?
8212,What is Tugh Temür most remembered for?,What was Tugh Temur known for?
8213,Who was the school founded by Tugh Temür?,What academy did Tugh Temur found?
8214,When was the school established?,When did Tugh Temur found his academy?
8215,What is the name of the educational compilation?,What was the most notable publication of Tugh's academy?
8216,Who supported Zhu Xi?,What religions did Tugh Temur follow?
8217,When was the death of the last emperor of Kublai Khan?,When did Tugh Temur die?
8218,Who preceded the death of Toghun Temür?,What Chinese-style name did Rinchinbal use?
8219,How many years was Toghun Temür?,How old was Toghun Temur when he became emperor?
8220,How many successors of Kublai Khan had died?,How many successors of Kublai was Toghun the last of?
8221,Whose dynasties was the official history of Toghtogha completed in 1345?,Which dynasties' histories were officially documented during Toghun's reign?
8222,What were the final years of the Yuan dynasty marked by?,What problems did the Yuan dynasty have near its end?
8223,Who saw the successors of Kublai Khan as too Chinese?,Why did Kublai's successors lose control of the rest of the Mongol empire?
8224,Who were the later Yuan emperors separated from?,Who were later Yuan emperors isolated from?
8225,Who ravaged the country without interference from the weakening Yuan armies?,What were the Yuan armies too weak to stop?
8226,Who were the later Yuan emperors uninterested in?,What were later Yuan emperors disinterested in?
8227,"When did the people in the country suffer from frequent natural disasters such as droughts, floods and the resulting famines?",When did the Yuan people suffer a series of natural disasters?
8228,What started and grew into a nationwide uprising in the 1351?,What uprising began in 1351?
8229,Why was Toghun Temür dismissed?,Why did Toghun Temur dismiss Toghtogha?
8230,Who was Toghtogha trying to crush?,Who had Toghtogha tried to defeat?
8231,When was the Ming dynasty founded?,When was the Ming dynasty in power?
8232,Whose cultural achievements were dramatic and the novel and the increased use of the written vernacular?,What encouraged trade under the Yuan?
8233,Whose cultural interactions produced a fair amount of cultural exchange during the Yuan dynasty?,What encouraged cultural exchange under the Yuan?
8234,Who was the subordinate of the Yuan Dynasty?,What was the Yuan's Persian ally?
8235,What were all the Eastern crops from the Yuan dynasty?,What crops were introduced or popularized in the Yuan?
8236,Who were the musical instruments brought from?,What type of musical instruments did the Yuan bring to China?
8237,Who enjoyed a period of toleration?,"Besides Confucianism, Buddhism, and Islam, what religions were tolerated during the Yuan?"
8238,Who suffered certain persecutions?,"What religion did the Yuan discourage, to support Buddhism?"
8239,Who reinstated the Confucian governmental practices and examinations based on the Classics?,What type of practices did the Yuan reintroduce in government?
8240,Who were the fields of Advances realized?,What fields of study were advanced during the Yuan?
8241,Who was the most famous traveler of the period?,Who was the first known European to visit China and return?
8242,Who was the capital of the Great Khan?,What did Polo call the Yuan capital?
8243,What is the English name for Il milione?,What was the English title of Polo's book?
8244,Who wrote the book called the Travels of Marco Polo?,What was the Italian title of Polo's book?
8245,Who acquired much of Marco POLo's knowledge?,How did some suspect that Polo learned about China instead of by actually visiting it?
8246,Who was the astronomer from China?,What astronomer worked for Kublai?
8247,How many seconds was the calendar from last year off?,How accurate did Guo make the reformed lunisolar calendar?
8248,"To provide against possible famines, what was ordered built throughout the empire?",What did Kublai do to prevent famines?
8249,Who was the terminus of the Grand Canal of China?,What city did the Grand Canal reach during the Yuan?
8250,What was the major food crop from the West?,What major crop was brought to China from the west?
8251,Who ruled the Yuan dynasty?,The Yuan was the first time all of China was ruled by whom?
8252,Who do Mongolians worship?,What did Mongols worship?
8253,Who was the last dynasty to rule all of China?,What legitimate dynasty came before the Yuan?
8254,Who overthrew the Yuan dynasty?,What legitimate dynasty came after the Yuan?
8255,What do Chinese people believe the Yuan dynasty was?,"Some Chinese considered the Yuan a legitimate dynasty, but what did other Chinese think it was?"
8256,Who were the various cultures the Yuan bureaucracy reflected?,What cultures were part of Kublai's administration?
8257,Whose cultural influences brought down the Chinese-style bureaucracy?,What dynasties inspired the Chinese-like elements of Kublai's government?
8258,Who were the three Chinese advisors to Kublai?,Who were two of Kublai's Chinese advisers?
8259,How many parts was the government administration?,What kind of division of power did Kublai's government have?
8260,Who were the three types of offices energized by the central government administration?,What were the three parts of Kublai's government?
8261,Who was the real military authority in Yuan times?,Who had military control during the Yuan?
8262,When were the Six Ministries introduced?,When had the Six Ministries existed?
8263,Who had separate courts of justice?,Who were exempt from the Ministry of Justice?
8264,Who seemed to have less authority than native Chinese dynasties?,Who had no real military power during the Yuan?
8265,When was the'Phags-pa script created?,When was Phags-pa script invented?
8266,What languages does the 'Phags-pa script spell?,Which languages used the Phags-pa script?
8267,What could Most of the Emperors do?,How well did the Mongol Emperors know Chinese?
8268,"Who wrote poetry, painted, read Chinese classical texts, and ordered the compilation of books?",The mother of which emperor was a concubine?
8269,"Who wrote poetry, painted, read Chinese classical texts, and ordered the compilation of books?",What was Tugh's Chinese-style name?
8270,When was debt slavery widespread?,By what year was selling children into slavery common among the Mongols?
8271,When finally did Kublai forbid the sale abroad of Mongols?,When did Kublai ban the international Mongol slave trade?
8272,Whose income was eaten up by the costs of equipping and dispatching men for their tours of duty?,How were the Mongol garrison families earning money?
8273,"What were the various areas of arts during the Yuan, or Mongol era most mentioned?",What type of arts flourished in the Yuan?
8274,What were the three areas the artists practicing different pursuits concentrated on during the Yuan era?,Which arts were often practiced together by the same artists?
8275,Who was the king of the last dynasty mentioned?,What dynasty shared artistic inspiration with the Yuan?
8276,What type of poetry was the main development?,What form of poetry was developed in the Yuan?
8277,"What type of show is the confluencation of poetry, painting, and calligraphy into a unified piece?",What was a popular type of variety show during the Yuan?
8278,Who were the khanates prior to the Yuan dynasty?,Which khanates had converted to Islam?
8279,Who favored Buddhism as the de facto state religion?,Which religion did Kublai prefer?
8280,Who was established as the de facto state religion?,What was the Yuan's unofficial state religion?
8281,Who set up the top-level department?,What government agency supervised Buddhist monks?
8282,Who was respected by Kublai Khan?,What was Kublai's favorite sect of Tibetan Buddhism?
8283,When was Zhu Shijie born?,When was Zhu Shijie born?
8284,When was the book released?,When did Zhu Shijie die?
8285,What is similar to an array of coefficients?,What modern math concept did Zhu Shijie do work similar to?
8286,What type of mathematics was the Yuan era in?,What type of math was advanced during the Yuan?
8287,When was the book Jade Mirror of the Four Unknowns written?,When did Zhu publish 'Jade Mirror of the Four Unknowns'?
8288,What did Guo Shoujing specialize in?,What did Guo Shoujing do for calendars?
8289,What formula did gou derived for his astronomical calculations?,What did Gou use for astronomy?
8290,Whose calendar was the official calendar of the Yuan dynasty?,What was the Chinese name of Gou's calendar?
8291,What is the name of the calendar created by Guo Shoujing?,What was the English name of Gou's calendar?
8292,When was the calendar for the Yuan dynasty created?,When did Gou's calendar become the official calendar of the Yuan?
8293,Who were healers called?,Who were otachi?
8294,What type of remedies did the physician use?,What type of medicine did otachi focus on?
8295,What was Mongol shamanism distinguished from?,What type of medicine did Mongol shamans use?
8296,Who created the school that manages medical treatises and the education of new doctors?,What department did Kublai create to train doctors?
8297,Why were Confucian scholars attracted to the medical profession?,Why did Confucians like the medical field?
8298,How many great school students were from the Yuan?,How many schools of medicine were recognized in China?
8299,Who owned the school that the Yuan heiroirted?,How did the Yuan come to have the 4 schools of medicine?
8300,Who brought along military campaigns by the Mongols as they expanded towards the west?,How did Chinese medicine spread?
8301,What were Chinese medical techniques transmitted from west to east?,What techniques did Chinese medicine include?
8302,When was Wei Yilin last able to work with the press?,When did Wei Yilin die?
8303,What type of medicine was the Western medicine sometimes called in China?,What was huihui?
8304,Who founded the Office of Western Medicine?,Who founded the Office of Western Medicine?
8305,When was the Office of Western Medicine established?,When was the Office of Western Medicine founded?
8306,Who opposed Western medicine?,What aspect of Western medicine did the Chinese dislike?
8307,Who philosophical system underlying the traditional Chinese medicine did Chinese physicians oppose Western medicine?,What philosophies underlay Chinese medicine?
8308,Who transferred Chinese printing technology to the Mongols?,How did the Mongols acquire Chinese printing technology?
8309,Whose Nong Shu were printed with earthenware movable type?,Who wrote the Nong Shu?
8310,When was the technology used to create movable types invented?,When was earthenware movable type invented?
8311,Who is the wife of the Mongol ruler?,Who was Ogedei's wife?
8312,When was the Imperial Library Directorate created?,When was the Imperial Library Directorate established?
8313,What was the name of the paper money of the Yuan?,What was the Yuan's paper money called?
8314,What were Chao made from?,What were chao made out of?
8315,When was the Yuan government finally able to switch to bronze plates?,When did the Yuan begin using bronze printing plates for its money?
8316,What type of money did the Yuan government use in 1275?,What had the Yuan used to print its money before bronze plates?
8317,When was the Il-khanate government to issue paper money?,When did the Il-khanate experiment with paper money?
8318,What feudal system was used to produce the system of government created by Kublai Khan?,What Mongolian system did Kublai's government compromise with?
8319,Who created the system of government created by Kublai Khan?,What Chinese system did Kublai's government compromise with?
8320,Who were the various allied groups from?,Who were the Semuren?
8321,"What type of cultural grouping from Central Asia gave the Yuan regime a somewhat strong ""colonial"" coloration?",How did the unequal treatment of Chinese versus Mongols in the Yuan make the dynasty seem?
8322,Whose system of government was created by Kublai Khan?,Where were Persians more successful compared to Chinese in the Yuan?
8323,Who were the administrators sent to from China?,Who did the Mongols bring to China as administrators?
8324,Who were sent from China to serve as administrators over the Muslim population in Bukhara in Central Asia?,Who did the Mongols send to Bukhara as administrators?
8325,Where were Han Chinese moved to from China?,Where in Central Asia did the Han Chinese move?
8326,"Who were the Han Chinese moved to Central Asian areas like Besh Baliq, Almaliq, and Samarqand from China to work as?",What types of work did the Han do in Central Asia?
8327,Who was the appointed Governor of Samarqand?,Who was made Governor of Samarqand?
8328,What were some policies of the Yuan Emperors that discriminated against Muslims?,What Yuan policies did Muslims dislike?
8329,What type of killing was the Judah forced to get rid of?,What Jewish practice did the Yuan ban?
8330,Who was the founder of the Ming?,Who founded the Ming dynasty?
8331,Who wanted to thank Muslim generals like Lan Yu?,What was the second meaning of a Chinese word for 'barracks'?
8332,Who rebelled against the Yuan dynasty in the Ispah Rebellion?,Who revolted in the Ispah Rebellion?
8333,"Who wrote that the usage of the term ""social classes"" was misleading?",Who thought that the Yuan's social class system shouldn't be called social classes?
8334,What was the position of people within the four-class system entailed?,What did Mote think the Yuan class system really represented?
8335,Who were the people who were from a class in this society?,There were many Chinese with what unexpected status?
8336,What happened to the Mongol and Semu who lived in poverty and were ill treated?,There were many Mongols with what unexpected status?
8337,"Who were ranked higher, from a cultural and economic viewpoint?",Which part of China had people ranked higher in the class system?
8338,"Who were ranked lower, from northern to southern Chinese?",Which part of China had people ranked lower in the class system?
8339,Who withstood and fought to the last before caving in?,Why were Southern Chinese ranked lower?
8340,Who got promoted at an earlier date than the southern Chinese?,Why were Northern Chinese ranked higher?
8341,Who got favorable conditions as the consequence of the southern Chinese fighting to the last?,Who did the Yuan's increase in commerce help?
8342,Who surrendered peacefully without violently resisting?,Who did the Mongols give control of Korea?
8343,Who was ranked higher the Uighur King of Qocho or the Karluk Kara-Khanid ruler?,Who was the Uighur King of Qocho ranked above?
8344,Who was ranked last at the court?,Who was the Karluk Kara-Khanid ruler ranked above?
8345,Who surrendered peacefully without violently resisting?,Why were the Uighurs ranked higher by the Mongols?
8346,Who was considered the most important region of the dynasty?,What region of China is Hebei part of?
8347,Who was in charge of the Central Region?,Who governed the Central Region in the Yuan?
8348,Who was the Central Secretariat (or Zhongshu Sheng)?,Where was the Central Secretariat based?
8349,Who is the Central Secretariat (or Zhongshu Sheng) in?,What modern city did Khanbaliq become?
8350,Who was in charge of the Central Secretariat?,What was the Chinese name for the Central Secretariat?
8351,Where is Kenya?,Where is Kenya located?
8352,Who is Kenya considered as the country to be founding member of?,What is Kenya a founding member of?
8353,Who is Kenya's capital city?,What is the capitol of Kenya?
8354,Who is Kenya considered as the country neighbour to to the south?,What country boarders the south of Kenya?
8355,How many people lived in the country in July 2014?,What was the population of Kenya in 2014?
8356,What type of climate does Kenya have?,What type of climate does Kenya have?
8357,What is the climate like closer to Mount Kenya?,How is the climate near the savannah grasslands?
8358,Who is in the northern part of Kenya?,What mountain has snow on it all year round?
8359,Who are the three counties the country borders?,What regions do the north-eastern part of the country boarder?
8360,What is Kenya considered as the country famous for?,What is Kenya known for?
8361,When was the African Great Lakes region inhabited by humans?,How long has the African Great Lakes region been inhabited?
8362,When did the Bantu expansion reach the area from West-Central Africa?,When did the Bantu expansion reach the area from West-Central Africa?
8363,Who makes up the majority of Kenya’s residents?,Where is 97% of the population located?
8364,When did European exploration of the interior begin?,When did the exploration of the interior begin?
8365,When was Kenya considered independent?,When did Kenya obtain independence?
8366,Who is named after Kenya?,What is the Republic of Kenya named after?
8367,Who are the three languages the origin of the name Kenya is attributed to?,What words to they think are linked to the work Kenya?
8368,What does Kirinyaga mean?,"What do the words Kirinyaga, Kirenyaa, and Kiinyaa mean?"
8369,Who recorded the name as the country?,Ludwig Krapf recorded the name was what?
8370,Who thinks the name as both Kenia and Kegnia was the correct pronunciation of word 'Kamba?',What do some believe about this pronunciation?
8371,"Who was Mt. Kenya as Mt. Kenia, 1862?",Who was the Scottish geologist that named Mt Kenya as Mt Kenia?
8372,When was Mt. Kenya as Mt. Kenia indicated?,What year did Thompsons indicate Mt Kenya?
8373,Who are the five game animals found in Kenya?,What are the biggest game animals of Kenya called?
8374,"Who are the ""Big Five"" game animals of Africa?","What are the ""Big Five"" animals in Kenya?"
8375,Who is in the national parks and game reserves?,Where are these animals mostly located?
8376,When does the annual animal migration occur?,When does the annual animal migration occur?
8377,How many miles does an adult wildebeest travel?,How far do the wildebeest migrate searching for food and water?
8378,When did primates roam the areas in Kenya?,How long ago did primates inhabit Kenya?
8379,When did Homo habilis and Homo erectus most likely roam Kenya?,When did the ancestors of modern Homo sapiens inhabit Kenya?
8380,Who was the paleoanthropologist involved with the excavation at Lake Turkana in 1984?,Who helped discover the Turkana Boy?
8381,How many million years older was the last fossil discovered in 1984 compared to the previous one mentioned?,How old was Turkana Boy?
8382,Who were responsible for the preliminary archaeological research at Olorgesailie?,Who was responsible for the preliminary archaeological research at Ologesailie and Hyrax Hill?
8383,Who built Mombasa?,Who build the major port city in Kenya?
8384,Who built Mombasa?,What is the name of the port city that was created?
8385,Who claimed Mombasa has a good harbour in which there are always moored small craft of many kinds and also great ships?,What voyager said that Mombasa was a great harbour and moored small crafts and great ships?
8386,Who has played host to many merchants and explorers?,Where do many merchants and explorers go?
8387,Who is the only city listed from last to first in this passage?,What is an important Swahili settlement along the coast?
8388,When was the City of Malindi established?,When was the City of Malindi established?
8389,When was the conflict that the colonies enclaves wanted to avoid?,When was the outbreak of World War I?
8390,Who agreed a truce in an attempt to keep the young colonies out of direct hostilities?,What two governors agreed to a truce to protect their young colonies?
8391,Who finally took the fall after ten days?,Who was in command of the German military forces?
8392,What was Paul von Lettow-Vorbeck successful at?,How did von Lettow conduct his group?
8393,Who finally surrendered after ten days?,Where did von Lettow surrender at?
8394,Who were the Kikuyu people?,Where were the Kikuyu people located?
8395,How did the Kikuyu people live?,How did the Kikuyu people live?
8396,"To protect their interests, the settlers did what?",How did the settlers protect their interests?
8397,How many white settlers were in Kenya in the 1950s?,How many white settlers were living in Kenya in the 1950's?
8398,When was the capture of Warhi Itote (aka General China)?,When was Waruhiu Itote captured?
8399,Who interrogated Warhi Itote on whether the previous interrogation of Whi Itote gave a better understanding of the Mau Mau command structure or not?,What did this help accomplish?
8400,"When finally opened the operation, where was the Mau Mau supporter moved to?",When did Operation Anvil open?
8401,Who was dead at the end of the emergency?,How many of the Mau Mau did Home Gaurd kill?
8402,What was the most important of these changes to land tenure?,What was the most important governmental change to land tenure?
8403,When were the first elections for native Kenyans to the Legislative Council?,When was the first direct elections for native Kenyans?
8404,Who was the representative of the country prior to Independence in 1963?,Who formed the government in Kenya?
8405,When finally came the ending of the colony of Kenya and the protectorate of Kenya?,When did the different colonies come together and form Kenya?
8406,When finally came the day the colonies came to an end?,When did Kenya become an independent country?
8407,Who finally took over as the country's supreme government?,"What did Kenya name itself on December 12, 1964? "
8408,"What was the advent of the mlolongo (queuing) system, where voters were supposed to line up behind their favoured candidates instead of a secret ballot?",What is the mlolongo system?
8409,What was the climax of a very undemocratic regime and led to?,What did mlolongo system lead to?
8410,Who won re-election in the 1992 and 1997 elections?,Who won the elections in 1992 and 1997?
8411,What type of system is Kenya?,What kind of government does Kenya have?
8412,Who is the President of the country?,What titles are the President given?
8413,Who exercises the Executive Power?,Who is the executive power?
8414,Who is in charge of the Legislative power?,Who is in control of legislative power?
8415,Who is independent of the executive and the legislature?,What branch is independant of the other branches?
8416,How many percent of counties are found to be corrupt in this country?,Where does Kenya rang on the CPI scale?
8417,What is the goal of the CPI?,What does the CPI scale measure?
8418,Who placed in the CPI in 2012?,Where is Kenya place on the scale in 2012?
8419,What is significant development related to curbing corruption?,How does Kenya curb coruption?
8420,Who was leader at election?,What party is President Kibaki part of?
8421,Who was the main opposition party during the presidential elections?,Who did President Kibaki run against?
8422,Who overtook their opponent by a substantial margin?,What led to protests and open discrediting of the ECK?
8423,"Who got a slight, and then substantial lead as the results from his strongholds came in early?","Who called themselves the ""People's President""?"
8424,What has the government and the civil society organisations started in the past?,What did the government and civil society organisations start after the riots?
8425,Who initiated community dialogues?,What group initiated the community dialogues?
8426,Who started peace meetings?,What group started peace meetings?
8427,Who started peace meetings?,What was started after these new programs were in place?
8428,When did Odinga become Kenya's second Prime Minister?,When did Kibaki and Odinga sing an agreement on the formation of government?
8429,Who will become Kenya's second Prime Minister?,What would be Odinga's role in the government?
8430,Who were the ministers the president appoints from?,Where did the president appoint cabinet members from?
8431,When would the President nominate cabinet ministers?,How was it determined how many from each camp would be appointed?
8432,When will the coalition hold?,How long would this coalition last?
8433,Who will be the leader of the party or coalition with majority members in Parliament?,What will the Prime Minister have power over?
8434,Who brought together the former rivals to the signing ceremony?,Who brought together the former rivals at the signing ceremony?
8435,Where was the signing ceremony beamed live on national TV from?,Where was the signing held?
8436,When finally the deal was approved?,When did representatives start working on the finer details of the deal?
8437,What will be the outcome of the power-sharing deal?,What was the goal of the grand coalition?
8438,What was considered at the time of the constitution amendment?,What constitutional change was considered?
8439,When was the referendum to vote on the proposed constitution held?,When was a vote help to ratify the change to the constitution?
8440,What is something the new constitution besides eliminating the position of Prime Minister gives?,What else did the new consitution change?
8441,When was the new constitution promulgated?,When was the new constitution promulgated?
8442,Who came into force as the result of the new constitution?,What came into force after the new constitution was herald?
8443,When was the passing of the bill?,When did President Uhuru Kenyatta sign a Security Law Amendment Bill?
8444,Why was the Security Laws Amendment Bill considered necessary?,Why was this bill nessecary? 
8445,Who criticised the security bill?,Who criticised the security bill?
8446,What argumentative position did the Western countries have against the security bill?,Why did so many not approve of the bill?
8447,Who issued statement warning about the bill's potential impact?,Who warned of the potential impact?
8448,Who were in the election after December 2009?,What was the result of the 2007 election? 
8449,Who chose not to visit the country during his mid-2013 African trip?,Who decided not to come visit the country in 2013?
8450,Who invited Kenyatta to visit China?,Where did Kenyatta visit at the invitation of the President?
8451,When did Obama visit Kenya?,When did Obama finally visit Kenya?
8452,Where are The armed forces regularly deployed?,What kind of missions are the armed forces regularly deployed for?
8453,What happened in the national elections of December 2007?,What was part of the aftermath of the elections in 2007?
8454,What has been considered as the consequence of the events in December 2007?,What kind of allegations were brought after the 2007 election?
8455,Who has been considered less subject to public scrutiny?,What other forces were tainted by corruption allegations?
8456,Why has the corruption been less in public view?,Why has the corruption not be in the public view?
8457,Who made credibly claims of corruption in 2010?,What were the claims of corruption in the armed forces?
8458,What has been publicly questioned?,What else was publically questioned?
8459,How many places does Kenya belong to in the world in terms of the Human Development Index?,What is Kenya's HDI?
8460,Who ranks in the middle of the list?,Who is the biggest and most advanced economy in east and central Africa?
8461,How much did 17.7% of Kenyans live on in 2005?,How much does 17.7% of the population live on a day?
8462,What type of market is Kenya usually classified as?,What kind of market is Kenya considered?
8463,What has benefited the service sector most?,What was East and Central Africa's economy boosted by?
8464,What is an important catalyst of economic growth?,What is an important catalyst of economic growth?
8465,Who employs the least people?,What is the smalled work force sector?
8466,Who employs the unreliable agricultural sector?,What percent of the labor force work in agriculture?
8467,How much of the GDP does Kenya’s services sector contribute?,How much does the services sector contribute to GDP?
8468,What is Kenya's services sector dominated by?,What is the service sector dominated by?
8469,What type of growth has the tourism sector shown?,Has the tourism sector had growth or reduction?
8470,Tourists are attracted to Kenya mainly to where?,What attracts the tourists to Kenya?
8471,Who are the largest number of tourists from?,Where is the largest number of tourist coming from?
8472,How much percent of GDP was agriculture last year?,How much of the GDP was agriculture in 2005?
8473,What are the three principal crops from Kenya?,What are the principal cash crops in Kenya?
8474,Who is the second largest contributor to Kenya's GDP?,What is the second largest contrubtor to Kenyas GDP?
8475,What is the production of major food staples such as corn subject to?,What can cause fluctuations in the production of corn?
8476,Who led the consortium?,What institution has helped farmers grow new pigeon pea varieties?
8477,Who is the representative of the International Crops Research Institute for the Semi-Arid Tropics?,Why did they teach them to grow peas?
8478,How did the success of the pigeon pea get the most?,How did the project encourage the commercialisation of legumes?
8479,What was the result of the linking producers to wholesalers?,How did this effect the producer prices?
8480,What is the commercialisation of the pigeon pea doing for farmers?,What has the increase of prices caused?
8481,"Where are Tea, coffee, sisal, pyrethrum, corn, and wheat grown?",Where is the most successful agricultural prodcution regions?
8482,What are all the crops grown in Africa?,What is grown in the fertile highlands?
8483,Where is livestock considered as the dominate crop?,Where does the livestock of the country normally dominate?
8484,Who lives below the poverty line?,What percent live below the povertly line?
8485,Who initiated the initiative by the Red Cross?,What program did Red Cross put together in 2011?
8486,Who is the most industrially developed country?,What country is the most industrially developed country in the African Great Lakes Region?
8487,How much of the GDP does manufacturing account for?,How much of GDP does manufactoriing account for?
8488,Who are the three largest urban centres in Kenya?,What are the three largest urban areas in Kenya?
8489,What is Jua Kali known for?,What does the sector known as Jua Kali engage in?
8490,Whose inclusion has given a boost to manufacturing in recent years?,What has given a boost to manufacturing in recent years?
8491,When did the US Government's African Growth and Opportunity Act get the approval of the Kenyan government?,What year did AGOA take effect?
8492,Who supplies the largest share of Kenya's electricity?,Where does the largest part of Kenya's power come from?
8493,Who is the largest resource for Kenya's electricity supply?,Where are these dams located?
8494,When was the state-owned Kenya Electricity Generating Company established?,When was Kenya Electricity Generating Company established?
8495,Where is Kenya's proven deposit of oil?,Where does Kenya have deposits of oil?
8496,How many barrels of oil are estimated to be in Kenya's oil reserves?,How many barrels of oil is it estimated Kenya has?
8497,What is still considered an initial step prior to producing oil?,What is Kenya doing to determine if there are more reserves?
8498,Who accounts for 20% to 25% of the national import bill?,How much does petroleum account for of the national import bill?
8499,How much did the Chinese investment in Kenya amount to in 2012?,How much is China's investment in Kenya?
8500,Who is China considered as the country’s largest source of investment?,What does China's investment mean for Kenya?
8501,What was Kenyatta hoped to get in Beijing?,What did the Kenyan business people hope for when meeting with the Chinese?
8502,Who shipped its first major consignment of minerals to China?,Where did the first shipment of minerals ship from?
8503,What problem does the writer describe from China?,What has caused China to suspend their railway project?
8504,What is the name of the economic development programme that the Kenyan government hopes will set the country in the same league as the Asian Economic Tigers by the year 2030?,What did Kenya reveil in 2030?
8505,What is Vision 2030?,What is Vision 2030?
8506,What was launched in 2013?,What was their first plan that was launched?
8507,Why did the Kenyan government launch a National Climate Change Action Plan?,Why did Vision 2030 add the NCCAP?
8508,Who emphasised that the climate will be a central issue in the renewed Medium Term Plan?,What will ensure and create the framework for the Action Plan to work?
8509,Where are most working children active?,Where are most working children working?
8510,How many percent of students at UNICEF's study center were subjected to prostitution in 2006.,What percent of girls are in prostution in Kenyas coastal areas?
8511,Most baby prostitutes are aged between what age?,What is the age range of most prostitutes in Kenya?
8512,Who are the three causes of child labour?,What are some of the causes of child labor?
8513,Who speaks their mother tongues within their own communities in Kenya?,What language is spoken in Kenya?
8514,Who are the two official languages used in Kenya?,What are the two official languages?
8515,Where is English spoken?,Where is English spoken the most?
8516,Where is British English primarily used?,Where is British English usually used?
8517,Who are the vast majority of Kenyans?,What is the main religion in Kenya?
8518,Who are 17.3% of the Kenyan population?,What is the main denomination of Christians in Kenya?
8519,How many followers does The Presbyterian Church of East Africa have?,How many followers does The Presbyterian Church of East Africa have?
8520,Who is the only Jewish synagogue in Kenya?,Where is the only Jewish synagogue located?
8521,How many percent of the people from Kenya are nonreligious?,How many Kenyans are non-religious?
8522,Who is in the Muslim population from Kenya?,What percent of the Muslim population lives in Kenya's Coastal Region?
