,context,question,answers,res
1443,"In December 2014, President Uhuru Kenyatta signed a Security Laws Amendment Bill, which supporters of the law suggested was necessary to guard against armed groups. Opposition politicians, human rights groups, and nine Western countries criticised the security bill, arguing that it infringed on democratic freedoms. The governments of the United States, Britain, Germany and France also collectively issued a press statement cautioning about the law's potential impact. Through the Jubillee Coalition, the Bill was later passed on 19 December in the National Assembly under acrimonious circumstances.",When did President Uhuru Kenyatta sign a Security Law Amendment Bill?,December 2014, When did President Uhuru Kenyatta sign a Security Laws 
1444,"In December 2014, President Uhuru Kenyatta signed a Security Laws Amendment Bill, which supporters of the law suggested was necessary to guard against armed groups. Opposition politicians, human rights groups, and nine Western countries criticised the security bill, arguing that it infringed on democratic freedoms. The governments of the United States, Britain, Germany and France also collectively issued a press statement cautioning about the law's potential impact. Through the Jubillee Coalition, the Bill was later passed on 19 December in the National Assembly under acrimonious circumstances.",Why was this bill nessecary?,to guard against armed groups, What was the reason given for the Security Laws 
1445,"In December 2014, President Uhuru Kenyatta signed a Security Laws Amendment Bill, which supporters of the law suggested was necessary to guard against armed groups. Opposition politicians, human rights groups, and nine Western countries criticised the security bill, arguing that it infringed on democratic freedoms. The governments of the United States, Britain, Germany and France also collectively issued a press statement cautioning about the law's potential impact. Through the Jubillee Coalition, the Bill was later passed on 19 December in the National Assembly under acrimonious circumstances.",Who criticised the security bill?,"Opposition politicians, human rights groups, and nine Western countries"," Who criticised the security bill?

"
1446,"In December 2014, President Uhuru Kenyatta signed a Security Laws Amendment Bill, which supporters of the law suggested was necessary to guard against armed groups. Opposition politicians, human rights groups, and nine Western countries criticised the security bill, arguing that it infringed on democratic freedoms. The governments of the United States, Britain, Germany and France also collectively issued a press statement cautioning about the law's potential impact. Through the Jubillee Coalition, the Bill was later passed on 19 December in the National Assembly under acrimonious circumstances.",Why did so many not approve of the bill?,it infringed on democratic freedoms," What did the opposition politicians, human rights groups, and nine Western countries criticise the security bill for?

"
1447,"In December 2014, President Uhuru Kenyatta signed a Security Laws Amendment Bill, which supporters of the law suggested was necessary to guard against armed groups. Opposition politicians, human rights groups, and nine Western countries criticised the security bill, arguing that it infringed on democratic freedoms. The governments of the United States, Britain, Germany and France also collectively issued a press statement cautioning about the law's potential impact. Through the Jubillee Coalition, the Bill was later passed on 19 December in the National Assembly under acrimonious circumstances.",Who warned of the potential impact?,"of the United States, Britain, Germany and France"," Which countries collectively issued a press statement cautioning about the law's potential impact?

"
1448,"With International Criminal Court trial dates in 2013 for both President Kenyatta and Deputy President William Ruto related to the 2007 election aftermath, US President Barack Obama chose not to visit the country during his mid-2013 African trip. Later in the summer, Kenyatta visited China at the invitation of President Xi Jinping after a stop in Russia and not having visited the United States as president. In July 2015 Obama visited Kenya, as the first American president to visit the country while in office.",What was the result of the 2007 election?,h International Criminal Court trial dates in 2013 for both President Kenyatta and Deputy President William Ruto, Why did US President Barack Obama choose not to visit the country during his mid-2013 
1449,"With International Criminal Court trial dates in 2013 for both President Kenyatta and Deputy President William Ruto related to the 2007 election aftermath, US President Barack Obama chose not to visit the country during his mid-2013 African trip. Later in the summer, Kenyatta visited China at the invitation of President Xi Jinping after a stop in Russia and not having visited the United States as president. In July 2015 Obama visited Kenya, as the first American president to visit the country while in office.",Who decided not to come visit the country in 2013?,US President Barack Obama, Who chose not to visit Kenya during his mid-2013 
1450,"With International Criminal Court trial dates in 2013 for both President Kenyatta and Deputy President William Ruto related to the 2007 election aftermath, US President Barack Obama chose not to visit the country during his mid-2013 African trip. Later in the summer, Kenyatta visited China at the invitation of President Xi Jinping after a stop in Russia and not having visited the United States as president. In July 2015 Obama visited Kenya, as the first American president to visit the country while in office.",Where did Kenyatta visit at the invitation of the President?,China," Where did President Kenyatta visit in the summer of 2013?

"
1451,"With International Criminal Court trial dates in 2013 for both President Kenyatta and Deputy President William Ruto related to the 2007 election aftermath, US President Barack Obama chose not to visit the country during his mid-2013 African trip. Later in the summer, Kenyatta visited China at the invitation of President Xi Jinping after a stop in Russia and not having visited the United States as president. In July 2015 Obama visited Kenya, as the first American president to visit the country while in office.",When did Obama finally visit Kenya?,In July 2015," When did Obama visit Kenya?

"
1452,"The armed forces are regularly deployed in peacekeeping missions around the world. Further, in the aftermath of the national elections of December 2007 and the violence that subsequently engulfed the country, a commission of inquiry, the Waki Commission, commended its readiness and adjudged it to ""have performed its duty well."" Nevertheless, there have been serious allegations of human rights violations, most recently while conducting counter-insurgency operations in the Mt Elgon area and also in the district of Mandera central.",What kind of missions are the armed forces regularly deployed for?,in peacekeeping missions around the world," Where are the armed forces regularly deployed?

"
1453,"The armed forces are regularly deployed in peacekeeping missions around the world. Further, in the aftermath of the national elections of December 2007 and the violence that subsequently engulfed the country, a commission of inquiry, the Waki Commission, commended its readiness and adjudged it to ""have performed its duty well."" Nevertheless, there have been serious allegations of human rights violations, most recently while conducting counter-insurgency operations in the Mt Elgon area and also in the district of Mandera central.",What was part of the aftermath of the elections in 2007?,violence that subsequently engulfed the country," What was the aftermath of the national elections of December 2007?

"
1454,"The armed forces are regularly deployed in peacekeeping missions around the world. Further, in the aftermath of the national elections of December 2007 and the violence that subsequently engulfed the country, a commission of inquiry, the Waki Commission, commended its readiness and adjudged it to ""have performed its duty well."" Nevertheless, there have been serious allegations of human rights violations, most recently while conducting counter-insurgency operations in the Mt Elgon area and also in the district of Mandera central.",What kind of allegations were brought after the 2007 election?,human rights violations," What have been serious allegations of the Kenyan armed forces?

"
1455,"Kenya’s armed forces, like many government institutions in the country, have been tainted by corruption allegations. Because the operations of the armed forces have been traditionally cloaked by the ubiquitous blanket of “state security”, the corruption has been less in public view, and thus less subject to public scrutiny and notoriety. This has changed recently. In what are by Kenyan standards unprecedented revelations, in 2010, credible claims of corruption were made with regard to recruitment  and procurement of Armoured Personnel Carriers. Further, the wisdom and prudence of certain decisions of procurement have been publicly questioned.",What other forces were tainted by corruption allegations?,Kenya’s armed forces," What has been tainted by corruption allegations?

"
1456,"Kenya’s armed forces, like many government institutions in the country, have been tainted by corruption allegations. Because the operations of the armed forces have been traditionally cloaked by the ubiquitous blanket of “state security”, the corruption has been less in public view, and thus less subject to public scrutiny and notoriety. This has changed recently. In what are by Kenyan standards unprecedented revelations, in 2010, credible claims of corruption were made with regard to recruitment  and procurement of Armoured Personnel Carriers. Further, the wisdom and prudence of certain decisions of procurement have been publicly questioned.",Why has the corruption not be in the public view?,Because the operations of the armed forces have been traditionally cloaked by the ubiquitous blanket of “state security”," Why have the operations of the armed forces been traditionally cloaked by the ubiquitous blanket of “state security”?

"
1457,"Kenya’s armed forces, like many government institutions in the country, have been tainted by corruption allegations. Because the operations of the armed forces have been traditionally cloaked by the ubiquitous blanket of “state security”, the corruption has been less in public view, and thus less subject to public scrutiny and notoriety. This has changed recently. In what are by Kenyan standards unprecedented revelations, in 2010, credible claims of corruption were made with regard to recruitment  and procurement of Armoured Personnel Carriers. Further, the wisdom and prudence of certain decisions of procurement have been publicly questioned.",What were the claims of corruption in the armed forces?,credible claims of corruption were made with regard to recruitment  and procurement of Armoured Personnel Carriers," What were the corruption allegations made against Kenya’s armed forces?

"
1458,"Kenya’s armed forces, like many government institutions in the country, have been tainted by corruption allegations. Because the operations of the armed forces have been traditionally cloaked by the ubiquitous blanket of “state security”, the corruption has been less in public view, and thus less subject to public scrutiny and notoriety. This has changed recently. In what are by Kenyan standards unprecedented revelations, in 2010, credible claims of corruption were made with regard to recruitment  and procurement of Armoured Personnel Carriers. Further, the wisdom and prudence of certain decisions of procurement have been publicly questioned.",What else was publically questioned?,", the wisdom and prudence of certain decisions of procurement"," What has been publicly questioned?

"
1459,"Although Kenya is the biggest and most advanced economy in east and central Africa, and has an affluent urban minority, it has a Human Development Index (HDI) of 0.519, ranked 145 out of 186 in the world. As of 2005, 17.7% of Kenyans lived on less than $1.25 a day. The important agricultural sector is one of the least developed and largely inefficient, employing 75% of the workforce compared to less than 3% in the food secure developed countries. Kenya is usually classified as a frontier market or occasionally an emerging market, but it is not one of the least developed countries.",What is Kenya's HDI?,"0.519, ranked 145 out of 186 in the world"," What is Kenya's Human Development Index?

"
1460,"Although Kenya is the biggest and most advanced economy in east and central Africa, and has an affluent urban minority, it has a Human Development Index (HDI) of 0.519, ranked 145 out of 186 in the world. As of 2005, 17.7% of Kenyans lived on less than $1.25 a day. The important agricultural sector is one of the least developed and largely inefficient, employing 75% of the workforce compared to less than 3% in the food secure developed countries. Kenya is usually classified as a frontier market or occasionally an emerging market, but it is not one of the least developed countries.",Who is the biggest and most advanced economy in east and central Africa?,Kenya, What country has the highest Human Development Index in East and Central 
1461,"Although Kenya is the biggest and most advanced economy in east and central Africa, and has an affluent urban minority, it has a Human Development Index (HDI) of 0.519, ranked 145 out of 186 in the world. As of 2005, 17.7% of Kenyans lived on less than $1.25 a day. The important agricultural sector is one of the least developed and largely inefficient, employing 75% of the workforce compared to less than 3% in the food secure developed countries. Kenya is usually classified as a frontier market or occasionally an emerging market, but it is not one of the least developed countries.",How much does 17.7% of the population live on a day?,less than $1.25 a day," What is the poverty line in Kenya?

"
1462,"Although Kenya is the biggest and most advanced economy in east and central Africa, and has an affluent urban minority, it has a Human Development Index (HDI) of 0.519, ranked 145 out of 186 in the world. As of 2005, 17.7% of Kenyans lived on less than $1.25 a day. The important agricultural sector is one of the least developed and largely inefficient, employing 75% of the workforce compared to less than 3% in the food secure developed countries. Kenya is usually classified as a frontier market or occasionally an emerging market, but it is not one of the least developed countries.",What kind of market is Kenya considered?,a frontier market or occasionally an emerging market," What is Kenya usually classified as?

"
1463,"East and Central Africa's biggest economy has posted tremendous growth in the service sector, boosted by rapid expansion in telecommunication and financial activity over the last decade, and now[when?] contributes 62% of GDP. 22% of GDP still comes from the unreliable agricultural sector which employs 75% of the labour force (a consistent characteristic of under-developed economies that have not attained food security – an important catalyst of economic growth) A small portion of the population relies on food aid.[citation needed] Industry and manufacturing is the smallest sector, accounting for 16% of GDP. The service, industry and manufacturing sectors only employ 25% of the labour force but contribute 75% of GDP.",What was East and Central Africa's economy boosted by?,rapid expansion in telecommunication and financial activity, What has boosted the service sector in East and Central 
1464,"East and Central Africa's biggest economy has posted tremendous growth in the service sector, boosted by rapid expansion in telecommunication and financial activity over the last decade, and now[when?] contributes 62% of GDP. 22% of GDP still comes from the unreliable agricultural sector which employs 75% of the labour force (a consistent characteristic of under-developed economies that have not attained food security – an important catalyst of economic growth) A small portion of the population relies on food aid.[citation needed] Industry and manufacturing is the smallest sector, accounting for 16% of GDP. The service, industry and manufacturing sectors only employ 25% of the labour force but contribute 75% of GDP.",What is an important catalyst of economic growth?,food security," What is an important catalyst of economic growth?

"
1465,"East and Central Africa's biggest economy has posted tremendous growth in the service sector, boosted by rapid expansion in telecommunication and financial activity over the last decade, and now[when?] contributes 62% of GDP. 22% of GDP still comes from the unreliable agricultural sector which employs 75% of the labour force (a consistent characteristic of under-developed economies that have not attained food security – an important catalyst of economic growth) A small portion of the population relies on food aid.[citation needed] Industry and manufacturing is the smallest sector, accounting for 16% of GDP. The service, industry and manufacturing sectors only employ 25% of the labour force but contribute 75% of GDP.",What is the smalled work force sector?,Industry and manufacturing," What is the smallest sector in the economy of Kenya?

"
1466,"East and Central Africa's biggest economy has posted tremendous growth in the service sector, boosted by rapid expansion in telecommunication and financial activity over the last decade, and now[when?] contributes 62% of GDP. 22% of GDP still comes from the unreliable agricultural sector which employs 75% of the labour force (a consistent characteristic of under-developed economies that have not attained food security – an important catalyst of economic growth) A small portion of the population relies on food aid.[citation needed] Industry and manufacturing is the smallest sector, accounting for 16% of GDP. The service, industry and manufacturing sectors only employ 25% of the labour force but contribute 75% of GDP.",What percent of the labor force work in agriculture?,75% of the labour force," What percentage of the labour force is employed in the agricultural sector?

"
1467,"Kenya's services sector, which contributes 61% of GDP, is dominated by tourism. The tourism sector has exhibited steady growth in most years since independence and by the late 1980s had become the country's principal source of foreign exchange. Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast. Tourism has seen a substantial revival over the past several years and is the major contributor to the pick-up in the country's economic growth. Tourism is now Kenya's largest foreign exchange earning sector, followed by flowers, tea, and coffee. In 2006 tourism generated US$803 million, up from US$699 million the previous year. Presently, there are also numerous Shopping Malls in Kenya. In addition, there are four main hypermarket chains in Kenya.",How much does the services sector contribute to GDP?,61%," What percentage of Kenya's GDP is contributed by the services sector?

"
1468,"Kenya's services sector, which contributes 61% of GDP, is dominated by tourism. The tourism sector has exhibited steady growth in most years since independence and by the late 1980s had become the country's principal source of foreign exchange. Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast. Tourism has seen a substantial revival over the past several years and is the major contributor to the pick-up in the country's economic growth. Tourism is now Kenya's largest foreign exchange earning sector, followed by flowers, tea, and coffee. In 2006 tourism generated US$803 million, up from US$699 million the previous year. Presently, there are also numerous Shopping Malls in Kenya. In addition, there are four main hypermarket chains in Kenya.",What is the service sector dominated by?,tourism," What is the largest foreign exchange earning sector in Kenya?

"
1469,"Kenya's services sector, which contributes 61% of GDP, is dominated by tourism. The tourism sector has exhibited steady growth in most years since independence and by the late 1980s had become the country's principal source of foreign exchange. Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast. Tourism has seen a substantial revival over the past several years and is the major contributor to the pick-up in the country's economic growth. Tourism is now Kenya's largest foreign exchange earning sector, followed by flowers, tea, and coffee. In 2006 tourism generated US$803 million, up from US$699 million the previous year. Presently, there are also numerous Shopping Malls in Kenya. In addition, there are four main hypermarket chains in Kenya.",Has the tourism sector had growth or reduction?,steady growth," What has the tourism sector exhibited in most years since independence?

"
1470,"Kenya's services sector, which contributes 61% of GDP, is dominated by tourism. The tourism sector has exhibited steady growth in most years since independence and by the late 1980s had become the country's principal source of foreign exchange. Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast. Tourism has seen a substantial revival over the past several years and is the major contributor to the pick-up in the country's economic growth. Tourism is now Kenya's largest foreign exchange earning sector, followed by flowers, tea, and coffee. In 2006 tourism generated US$803 million, up from US$699 million the previous year. Presently, there are also numerous Shopping Malls in Kenya. In addition, there are four main hypermarket chains in Kenya.",What attracts the tourists to Kenya?,the coastal beaches and the game reserves," What are the main tourist attractions in Kenya?

"
1471,"Kenya's services sector, which contributes 61% of GDP, is dominated by tourism. The tourism sector has exhibited steady growth in most years since independence and by the late 1980s had become the country's principal source of foreign exchange. Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast. Tourism has seen a substantial revival over the past several years and is the major contributor to the pick-up in the country's economic growth. Tourism is now Kenya's largest foreign exchange earning sector, followed by flowers, tea, and coffee. In 2006 tourism generated US$803 million, up from US$699 million the previous year. Presently, there are also numerous Shopping Malls in Kenya. In addition, there are four main hypermarket chains in Kenya.",Where is the largest number of tourist coming from?,Germany and the United Kingdom," What are the two countries that attract the largest number of tourists to Kenya?

"
1472,"Agriculture is the second largest contributor to Kenya's gross domestic product (GDP), after the service sector. In 2005 agriculture, including forestry and fishing, accounted for 24% of GDP, as well as for 18% of wage employment and 50% of revenue from exports. The principal cash crops are tea, horticultural produce, and coffee. Horticultural produce and tea are the main growth sectors and the two most valuable of all of Kenya's exports. The production of major food staples such as corn is subject to sharp weather-related fluctuations. Production downturns periodically necessitate food aid—for example, in 2004 aid for 1.8 million people because of one of Kenya's intermittent droughts.[citation needed]",How much of the GDP was agriculture in 2005?,24%," What percentage of Kenya's GDP is agriculture?

"
1473,"Agriculture is the second largest contributor to Kenya's gross domestic product (GDP), after the service sector. In 2005 agriculture, including forestry and fishing, accounted for 24% of GDP, as well as for 18% of wage employment and 50% of revenue from exports. The principal cash crops are tea, horticultural produce, and coffee. Horticultural produce and tea are the main growth sectors and the two most valuable of all of Kenya's exports. The production of major food staples such as corn is subject to sharp weather-related fluctuations. Production downturns periodically necessitate food aid—for example, in 2004 aid for 1.8 million people because of one of Kenya's intermittent droughts.[citation needed]",What are the principal cash crops in Kenya?,"tea, horticultural produce, and coffee"," What are the principal cash crops of Kenya?

"
1474,"Agriculture is the second largest contributor to Kenya's gross domestic product (GDP), after the service sector. In 2005 agriculture, including forestry and fishing, accounted for 24% of GDP, as well as for 18% of wage employment and 50% of revenue from exports. The principal cash crops are tea, horticultural produce, and coffee. Horticultural produce and tea are the main growth sectors and the two most valuable of all of Kenya's exports. The production of major food staples such as corn is subject to sharp weather-related fluctuations. Production downturns periodically necessitate food aid—for example, in 2004 aid for 1.8 million people because of one of Kenya's intermittent droughts.[citation needed]",What is the second largest contrubtor to Kenyas GDP?,Agriculture," What is the second largest contributor to Kenya's gross domestic product?

"
1475,"Agriculture is the second largest contributor to Kenya's gross domestic product (GDP), after the service sector. In 2005 agriculture, including forestry and fishing, accounted for 24% of GDP, as well as for 18% of wage employment and 50% of revenue from exports. The principal cash crops are tea, horticultural produce, and coffee. Horticultural produce and tea are the main growth sectors and the two most valuable of all of Kenya's exports. The production of major food staples such as corn is subject to sharp weather-related fluctuations. Production downturns periodically necessitate food aid—for example, in 2004 aid for 1.8 million people because of one of Kenya's intermittent droughts.[citation needed]",What can cause fluctuations in the production of corn?,weather-related fluctuations," What is the production of major food staples such as corn subject to?

"
1476,"A consortium led by the International Crops Research Institute for the Semi-Arid Tropics (ICRISAT) has had some success in helping farmers grow new pigeon pea varieties, instead of maize, in particularly dry areas. Pigeon peas are very drought resistant, so can be grown in areas with less than 650 mm annual rainfall. Successive projects encouraged the commercialisation of legumes, by stimulating the growth of local seed production and agro-dealer networks for distribution and marketing. This work, which included linking producers to wholesalers, helped to increase local producer prices by 20–25% in Nairobi and Mombasa. The commercialisation of the pigeon pea is now enabling some farmers to buy assets, ranging from mobile phones to productive land and livestock, and is opening pathways for them to move out of poverty.",What institution has helped farmers grow new pigeon pea varieties?,International Crops Research Institute for the Semi-Arid Tropics (ICRISAT)," Who led the consortium that helped farmers grow new pigeon pea varieties?

"
1477,"A consortium led by the International Crops Research Institute for the Semi-Arid Tropics (ICRISAT) has had some success in helping farmers grow new pigeon pea varieties, instead of maize, in particularly dry areas. Pigeon peas are very drought resistant, so can be grown in areas with less than 650 mm annual rainfall. Successive projects encouraged the commercialisation of legumes, by stimulating the growth of local seed production and agro-dealer networks for distribution and marketing. This work, which included linking producers to wholesalers, helped to increase local producer prices by 20–25% in Nairobi and Mombasa. The commercialisation of the pigeon pea is now enabling some farmers to buy assets, ranging from mobile phones to productive land and livestock, and is opening pathways for them to move out of poverty.",Why did they teach them to grow peas?,"Pigeon peas are very drought resistant,"," What are the characteristics of pigeon peas?

"
1478,"A consortium led by the International Crops Research Institute for the Semi-Arid Tropics (ICRISAT) has had some success in helping farmers grow new pigeon pea varieties, instead of maize, in particularly dry areas. Pigeon peas are very drought resistant, so can be grown in areas with less than 650 mm annual rainfall. Successive projects encouraged the commercialisation of legumes, by stimulating the growth of local seed production and agro-dealer networks for distribution and marketing. This work, which included linking producers to wholesalers, helped to increase local producer prices by 20–25% in Nairobi and Mombasa. The commercialisation of the pigeon pea is now enabling some farmers to buy assets, ranging from mobile phones to productive land and livestock, and is opening pathways for them to move out of poverty.",How did the project encourage the commercialisation of legumes?,by stimulating the growth of local seed production and agro-dealer networks for distribution and marketing," What did the consortium do to encourage the commercialisation of legumes?

"
1479,"A consortium led by the International Crops Research Institute for the Semi-Arid Tropics (ICRISAT) has had some success in helping farmers grow new pigeon pea varieties, instead of maize, in particularly dry areas. Pigeon peas are very drought resistant, so can be grown in areas with less than 650 mm annual rainfall. Successive projects encouraged the commercialisation of legumes, by stimulating the growth of local seed production and agro-dealer networks for distribution and marketing. This work, which included linking producers to wholesalers, helped to increase local producer prices by 20–25% in Nairobi and Mombasa. The commercialisation of the pigeon pea is now enabling some farmers to buy assets, ranging from mobile phones to productive land and livestock, and is opening pathways for them to move out of poverty.",How did this effect the producer prices?,", helped to increase local producer prices by 20–25%"," What did the commercialisation of the pigeon pea enable some farmers to buy?

"
1480,"A consortium led by the International Crops Research Institute for the Semi-Arid Tropics (ICRISAT) has had some success in helping farmers grow new pigeon pea varieties, instead of maize, in particularly dry areas. Pigeon peas are very drought resistant, so can be grown in areas with less than 650 mm annual rainfall. Successive projects encouraged the commercialisation of legumes, by stimulating the growth of local seed production and agro-dealer networks for distribution and marketing. This work, which included linking producers to wholesalers, helped to increase local producer prices by 20–25% in Nairobi and Mombasa. The commercialisation of the pigeon pea is now enabling some farmers to buy assets, ranging from mobile phones to productive land and livestock, and is opening pathways for them to move out of poverty.",What has the increase of prices caused?,enabling some farmers to buy assets," What is the commercialisation of the pigeon pea doing?

"
1481,"Tea, coffee, sisal, pyrethrum, corn, and wheat are grown in the fertile highlands, one of the most successful agricultural production regions in Africa. Livestock predominates in the semi-arid savanna to the north and east. Coconuts, pineapples, cashew nuts, cotton, sugarcane, sisal, and corn are grown in the lower-lying areas. Unfortunately, the country has not attained the level of investment and efficiency in agriculture that can guarantee food security and coupled with resulting poverty (53% of the population lives below the poverty line), a significant portion of the population regularly starves and is heavily dependent on food aid. Poor roads, an inadequate railway network, under-used water transport and expensive air transport have isolated mostly arid and semi-arid areas and farmers in other regions often leave food to rot in the fields because they cannot access markets. This was last seen in August and September 2011 prompting the Kenyans for Kenya initiative by the Red Cross.",Where is the most successful agricultural prodcution regions?,the fertile highlands," Where is tea, coffee, sisal, pyrethrum, corn, and wheat grown?

"
1482,"Tea, coffee, sisal, pyrethrum, corn, and wheat are grown in the fertile highlands, one of the most successful agricultural production regions in Africa. Livestock predominates in the semi-arid savanna to the north and east. Coconuts, pineapples, cashew nuts, cotton, sugarcane, sisal, and corn are grown in the lower-lying areas. Unfortunately, the country has not attained the level of investment and efficiency in agriculture that can guarantee food security and coupled with resulting poverty (53% of the population lives below the poverty line), a significant portion of the population regularly starves and is heavily dependent on food aid. Poor roads, an inadequate railway network, under-used water transport and expensive air transport have isolated mostly arid and semi-arid areas and farmers in other regions often leave food to rot in the fields because they cannot access markets. This was last seen in August and September 2011 prompting the Kenyans for Kenya initiative by the Red Cross.",What is grown in the fertile highlands?,"Tea, coffee, sisal, pyrethrum, corn, and wheat"," What are the main crops grown in the fertile highlands of Kenya?

"
1483,"Tea, coffee, sisal, pyrethrum, corn, and wheat are grown in the fertile highlands, one of the most successful agricultural production regions in Africa. Livestock predominates in the semi-arid savanna to the north and east. Coconuts, pineapples, cashew nuts, cotton, sugarcane, sisal, and corn are grown in the lower-lying areas. Unfortunately, the country has not attained the level of investment and efficiency in agriculture that can guarantee food security and coupled with resulting poverty (53% of the population lives below the poverty line), a significant portion of the population regularly starves and is heavily dependent on food aid. Poor roads, an inadequate railway network, under-used water transport and expensive air transport have isolated mostly arid and semi-arid areas and farmers in other regions often leave food to rot in the fields because they cannot access markets. This was last seen in August and September 2011 prompting the Kenyans for Kenya initiative by the Red Cross.",Where does the livestock of the country normally dominate?,the semi-arid savanna to the north and east," Where is livestock predominates in Kenya?

"
1484,"Tea, coffee, sisal, pyrethrum, corn, and wheat are grown in the fertile highlands, one of the most successful agricultural production regions in Africa. Livestock predominates in the semi-arid savanna to the north and east. Coconuts, pineapples, cashew nuts, cotton, sugarcane, sisal, and corn are grown in the lower-lying areas. Unfortunately, the country has not attained the level of investment and efficiency in agriculture that can guarantee food security and coupled with resulting poverty (53% of the population lives below the poverty line), a significant portion of the population regularly starves and is heavily dependent on food aid. Poor roads, an inadequate railway network, under-used water transport and expensive air transport have isolated mostly arid and semi-arid areas and farmers in other regions often leave food to rot in the fields because they cannot access markets. This was last seen in August and September 2011 prompting the Kenyans for Kenya initiative by the Red Cross.",What percent live below the povertly line?,53% of the population," What percentage of the population lives below the poverty line?

"
1485,"Tea, coffee, sisal, pyrethrum, corn, and wheat are grown in the fertile highlands, one of the most successful agricultural production regions in Africa. Livestock predominates in the semi-arid savanna to the north and east. Coconuts, pineapples, cashew nuts, cotton, sugarcane, sisal, and corn are grown in the lower-lying areas. Unfortunately, the country has not attained the level of investment and efficiency in agriculture that can guarantee food security and coupled with resulting poverty (53% of the population lives below the poverty line), a significant portion of the population regularly starves and is heavily dependent on food aid. Poor roads, an inadequate railway network, under-used water transport and expensive air transport have isolated mostly arid and semi-arid areas and farmers in other regions often leave food to rot in the fields because they cannot access markets. This was last seen in August and September 2011 prompting the Kenyans for Kenya initiative by the Red Cross.",What program did Red Cross put together in 2011?,Kenyans for Kenya," What was the initiative by the Red Cross to help the people of Kenya?

"
1486,"Although Kenya is the most industrially developed country in the African Great Lakes region, manufacturing still accounts for only 14% of the GDP. Industrial activity, concentrated around the three largest urban centres, Nairobi, Mombasa and Kisumu, is dominated by food-processing industries such as grain milling, beer production, and sugarcane crushing, and the fabrication of consumer goods, e.g., vehicles from kits. There is a cement production industry.[citation needed] Kenya has an oil refinery that processes imported crude petroleum into petroleum products, mainly for the domestic market. In addition, a substantial and expanding informal sector commonly referred to as Jua Kali engages in small-scale manufacturing of household goods, motor-vehicle parts, and farm implements.[citation needed]",What country is the most industrially developed country in the African Great Lakes Region?,Kenya, What is the most industrially developed country in the 
1487,"Although Kenya is the most industrially developed country in the African Great Lakes region, manufacturing still accounts for only 14% of the GDP. Industrial activity, concentrated around the three largest urban centres, Nairobi, Mombasa and Kisumu, is dominated by food-processing industries such as grain milling, beer production, and sugarcane crushing, and the fabrication of consumer goods, e.g., vehicles from kits. There is a cement production industry.[citation needed] Kenya has an oil refinery that processes imported crude petroleum into petroleum products, mainly for the domestic market. In addition, a substantial and expanding informal sector commonly referred to as Jua Kali engages in small-scale manufacturing of household goods, motor-vehicle parts, and farm implements.[citation needed]",How much of GDP does manufactoriing account for?,14%," What percentage of the GDP is manufacturing in Kenya?

"
1488,"Although Kenya is the most industrially developed country in the African Great Lakes region, manufacturing still accounts for only 14% of the GDP. Industrial activity, concentrated around the three largest urban centres, Nairobi, Mombasa and Kisumu, is dominated by food-processing industries such as grain milling, beer production, and sugarcane crushing, and the fabrication of consumer goods, e.g., vehicles from kits. There is a cement production industry.[citation needed] Kenya has an oil refinery that processes imported crude petroleum into petroleum products, mainly for the domestic market. In addition, a substantial and expanding informal sector commonly referred to as Jua Kali engages in small-scale manufacturing of household goods, motor-vehicle parts, and farm implements.[citation needed]",What are the three largest urban areas in Kenya?,"Nairobi, Mombasa and Kisumu"," What are the three largest urban centres in Kenya?

"
1489,"Although Kenya is the most industrially developed country in the African Great Lakes region, manufacturing still accounts for only 14% of the GDP. Industrial activity, concentrated around the three largest urban centres, Nairobi, Mombasa and Kisumu, is dominated by food-processing industries such as grain milling, beer production, and sugarcane crushing, and the fabrication of consumer goods, e.g., vehicles from kits. There is a cement production industry.[citation needed] Kenya has an oil refinery that processes imported crude petroleum into petroleum products, mainly for the domestic market. In addition, a substantial and expanding informal sector commonly referred to as Jua Kali engages in small-scale manufacturing of household goods, motor-vehicle parts, and farm implements.[citation needed]",What does the sector known as Jua Kali engage in?,"small-scale manufacturing of household goods, motor-vehicle parts, and farm implements"," What is the informal sector in Kenya known as?

"
